idHidreletrica;idFuncaoProducaoHidreletrica;AttMatriz;Iteradores;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30
1;1;FC;03/2023;1.0;1.0;1.0;1.0
1;1;VH;03/2023;0.030459443444586953;0.003722077227136568;0.018698677863169783;0.0
1;1;QH;03/2023;0.11641077970661767;0.1855351304693327;0.14681599159908001;0.2265420189825138
1;1;SH;03/2023;0;0;0;0
1;1;RHS;03/2023;-0.0;-0.0;-0.0;-0.0
1;1;FC;04/2023;1.0;1.0;1.0;1.0
1;1;VH;04/2023;0.03066832259253122;0.0037323943432486465;0.018778539389165877;0.0
1;1;QH;04/2023;0.11643651327151677;0.18552810533567157;0.14693422039397533;0.2265420189825138
1;1;SH;04/2023;0;0;0;0
1;1;RHS;04/2023;-0.0;-0.0;-0.0;-0.0
1;1;FC;05/2023;1.0;1.0;1.0;1.0
1;1;VH;05/2023;0.030682541350201726;0.003733217560350909;0.018783905927712567;0.0
1;1;QH;05/2023;0.11643837648123537;0.18552692137921914;0.14694227387108288;0.2265420189825138
1;1;SH;05/2023;0;0;0;0
1;1;RHS;05/2023;-0.0;-0.0;-0.0;-0.0
1;1;FC;06/2023;1.0;1.0;1.0;1.0
1;1;VH;06/2023;0.030855878551987657;0.0037455233071985836;0.01884587567440161;0.0
1;1;QH;06/2023;0.11646329118693291;0.18549918083077835;0.14704648442777632;0.2265420189825138
1;1;SH;06/2023;0;0;0;0
1;1;RHS;06/2023;-0.0;-0.0;-0.0;-0.0
1;1;FC;07/2023;1.0;1.0;1.0;1.0
1;1;VH;07/2023;0.030759832035235746;0.003738225230774758;0.018811680502175757;0.0
1;1;QH;07/2023;0.11644902487510837;0.18551735017764295;0.1469889858337997;0.2265420189825138
1;1;SH;07/2023;0;0;0;0
1;1;RHS;07/2023;-0.0;-0.0;-0.0;-0.0
1;1;FC;08/2023;1.0;1.0;1.0;1.0
1;1;VH;08/2023;0.030333444455724376;0.0037174770494745575;0.01864984138484405;0.0
1;1;QH;08/2023;0.11639676656292315;0.1855298072974094;0.14674407630733774;0.2265420189825138
1;1;SH;08/2023;0;0;0;0
1;1;RHS;08/2023;-0.0;-0.0;-0.0;-0.0
1;1;FC;09/2023;1.0;1.0;1.0;1.0
1;1;VH;09/2023;0.029761590832464102;0.0037125004725129754;0.018410280839314685;0.0
1;1;QH;09/2023;0.11634829787804782;0.18540985765141577;0.14644298305765635;0.2265420189825138
1;1;SH;09/2023;0;0;0;0
1;1;RHS;09/2023;-0.0;-0.0;-0.0;-0.0
1;1;FC;10/2023;1.0;1.0;1.0;1.0
1;1;VH;10/2023;0.029313271314300778;0.00372196504095823;0.018206659463223824;0.0
1;1;QH;10/2023;0.1163228191386019;0.18523325964288762;0.14622990973385913;0.2265420189825138
1;1;SH;10/2023;0;0;0;0
1;1;RHS;10/2023;-0.0;-0.0;-0.0;-0.0
1;1;FC;11/2023;1.0;1.0;1.0;1.0
1;1;VH;11/2023;0.03630332469710014;0.0047488967988096355;0.02322011192537683;0.0
1;1;QH;11/2023;0.11206229133629546;0.1576253805831152;0.13095382672000147;0.18625799486364167
1;1;SH;11/2023;0;0;0;0
1;1;RHS;11/2023;-0.0;-0.0;-0.0;-0.0
1;1;FC;12/2023;1.0;1.0;1.0;1.0
1;1;VH;12/2023;0.03842035405667036;0.005125298382521738;0.02504697368781809;0.0
1;1;QH;12/2023;0.11125838460704467;0.15131478603212412;0.12734754504298698;0.1770461727860234
1;1;SH;12/2023;0;0;0;0
1;1;RHS;12/2023;-0.0;-0.0;-0.0;-0.0
1;1;FC;01/2024;1.0;1.0;1.0;1.0
1;1;VH;01/2024;0.02995523765242097;0.003711755376782591;0.018493860699785872;0.0
1;1;QH;01/2024;0.11636242236474245;0.18546528328584577;0.1465418752743706;0.2265420189825138
1;1;SH;01/2024;0;0;0;0
1;1;RHS;01/2024;-0.0;-0.0;-0.0;-0.0
1;1;FC;02/2024;1.0;1.0;1.0;1.0
1;1;VH;02/2024;0.031138661981806242;0.0038187989917235913;0.01930477379188904;0.0
1;1;QH;02/2024;0.11567610766584163;0.18161093609913115;0.1442364773786821;0.22124514263890419
1;1;SH;02/2024;0;0;0;0
1;1;RHS;02/2024;-0.0;-0.0;-0.0;-0.0
1;1;FC;03/2024;1.0;1.0;1.0;1.0
1;1;VH;03/2024;0.030459443444586953;0.003722077227136568;0.018698677863169783;0.0
1;1;QH;03/2024;0.11641077970661767;0.1855351304693327;0.14681599159908001;0.2265420189825138
1;1;SH;03/2024;0;0;0;0
1;1;RHS;03/2024;-0.0;-0.0;-0.0;-0.0
1;1;FC;04/2024;1.0;1.0;1.0;1.0
1;1;VH;04/2024;0.03066832259253122;0.0037323943432486465;0.018778539389165877;0.0
1;1;QH;04/2024;0.11643651327151677;0.18552810533567157;0.14693422039397533;0.2265420189825138
1;1;SH;04/2024;0;0;0;0
1;1;RHS;04/2024;-0.0;-0.0;-0.0;-0.0
1;1;FC;05/2024;1.0;1.0;1.0;1.0
1;1;VH;05/2024;0.030682541350201726;0.003733217560350909;0.018783905927712567;0.0
1;1;QH;05/2024;0.11643837648123537;0.18552692137921914;0.14694227387108288;0.2265420189825138
1;1;SH;05/2024;0;0;0;0
1;1;RHS;05/2024;-0.0;-0.0;-0.0;-0.0
1;1;FC;06/2024;1.0;1.0;1.0;1.0
1;1;VH;06/2024;0.030855878551987657;0.0037455233071985836;0.01884587567440161;0.0
1;1;QH;06/2024;0.11646329118693291;0.18549918083077835;0.14704648442777632;0.2265420189825138
1;1;SH;06/2024;0;0;0;0
1;1;RHS;06/2024;-0.0;-0.0;-0.0;-0.0
1;1;FC;07/2024;1.0;1.0;1.0;1.0
1;1;VH;07/2024;0.030759832035235746;0.003738225230774758;0.018811680502175757;0.0
1;1;QH;07/2024;0.11644902487510837;0.18551735017764295;0.1469889858337997;0.2265420189825138
1;1;SH;07/2024;0;0;0;0
1;1;RHS;07/2024;-0.0;-0.0;-0.0;-0.0
1;1;FC;08/2024;1.0;1.0;1.0;1.0
1;1;VH;08/2024;0.030333444455724376;0.0037174770494745575;0.01864984138484405;0.0
1;1;QH;08/2024;0.11639676656292315;0.1855298072974094;0.14674407630733774;0.2265420189825138
1;1;SH;08/2024;0;0;0;0
1;1;RHS;08/2024;-0.0;-0.0;-0.0;-0.0
1;1;FC;09/2024;1.0;1.0;1.0;1.0
1;1;VH;09/2024;0.029761590832464102;0.0037125004725129754;0.018410280839314685;0.0
1;1;QH;09/2024;0.11634829787804782;0.18540985765141577;0.14644298305765635;0.2265420189825138
1;1;SH;09/2024;0;0;0;0
1;1;RHS;09/2024;-0.0;-0.0;-0.0;-0.0
1;1;FC;10/2024;1.0;1.0;1.0;1.0
1;1;VH;10/2024;0.029313271314300778;0.00372196504095823;0.018206659463223824;0.0
1;1;QH;10/2024;0.1163228191386019;0.18523325964288762;0.14622990973385913;0.2265420189825138
1;1;SH;10/2024;0;0;0;0
1;1;RHS;10/2024;-0.0;-0.0;-0.0;-0.0
1;1;FC;11/2024;1.0;1.0;1.0;1.0
1;1;VH;11/2024;0.03630332469710014;0.0047488967988096355;0.02322011192537683;0.0
1;1;QH;11/2024;0.11206229133629546;0.1576253805831152;0.13095382672000147;0.18625799486364167
1;1;SH;11/2024;0;0;0;0
1;1;RHS;11/2024;-0.0;-0.0;-0.0;-0.0
1;1;FC;12/2024;1.0;1.0;1.0;1.0
1;1;VH;12/2024;0.03842035405667036;0.005125298382521738;0.02504697368781809;0.0
1;1;QH;12/2024;0.11125838460704467;0.15131478603212412;0.12734754504298698;0.1770461727860234
1;1;SH;12/2024;0;0;0;0
1;1;RHS;12/2024;-0.0;-0.0;-0.0;-0.0
2;1;FC;01/2020;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;01/2020;0;0;0;0;0;0
2;1;QH;01/2020;0.243869786288893;0.23959659532494731;0.23565338666467708;0.23201428641730318;0.22865434010005087;0.24778932988783392
2;1;SH;01/2020;0;0;0;0;0;0
2;1;RHS;01/2020;-0.13195986631955572;-0.4135961893194917;-0.8204403306040796;-1.3315332460677083;-1.9286451452566098;-0.0
2;1;FC;02/2020;1.0;1.0;1.0;1.0;1.0;1.0
2;1;VH;02/2020;0;0;0;0;0;0
2;1;QH;02/2020;0.24382793809236628;0.23946716443756938;0.23545029753739852;0.23174974653307182;0.22833892423999913;0.24778932988783392
2;1;SH;02/2020;0;0;0;0;0;0
