idSubmercado;idUsinaNaoSimulada;AttVetor;01/2020;02/2020;03/2020;04/2020;05/2020;06/2020;07/2020;08/2020;09/2020;10/2020;11/2020;12/2020;01/2021;02/2021;03/2021;04/2021;05/2021;06/2021;07/2021;08/2021;09/2021;10/2021;11/2021;12/2021;01/2022;02/2022;03/2022;04/2022;05/2022;06/2022;07/2022;08/2022;09/2022;10/2022;11/2022;12/2022;01/2023;02/2023;03/2023;04/2023;05/2023;06/2023;07/2023;08/2023;09/2023;10/2023;11/2023;12/2023;01/2024;02/2024;03/2024;04/2024;05/2024;06/2024;07/2024;08/2024;09/2024;10/2024;11/2024;12/2024;
1;1;potencia_minima_media;3369;3502.000000003502;3952.000000003952;5230;5875.999999994125;6130.839999999997;6161.839285720427;6091.603494617559;5881.528846153850;5650.037356321825;5434.624999999945;4487.083333333254;3472.097222222123;3648.992753623315;4175.615384615305;5573.291666666644;6245.873655907726;6060.253205128229;6094.505747132504;5908.020000000000;5757.611111111154;5511.238888888918;5520.546666661116;4450.464285714160;3652.927419354887;3897.055555555456;4479.407407407594;5770.281609195359;6452.928173060000;6418.793683340000;6535.892012060000;6397.012562860001;6186.872627970000;5795.989644160000;5641.922210819999;4687.947074210000;4228.974569990000;4510.993164060001;5150.943165250000;6459.979059830001;7227.143617960000;7177.078746860000;7222.134763619999;6940.930315980000;6724.878136279999;6322.069321860000;6125.028432260000;5070.060951070000;4510.906457820000;4721.974829190000;5282.995098000000;6703.095686020000;7364.954261330000;7319.907262940000;7392.958210800000;7226.914298700000;7027.014273880000;6556.040743649999;6307.147764859999;5177.939925520001;
2;1;potencia_minima_media;2059;1690.000000001690;1773.000000001773;1908;1987.999999998012;2158.646666666657;2029.875000002043;1975.547043008781;2033.073717948718;2341.456896551714;2306.166666666680;1987.916666666684;2112.444444444464;1832.771739130433;1888.038461538480;1942.812499999962;2118.051075266697;2110.836538461539;2065.287356323919;1983.620000000000;2016.333333333310;2167.716666666641;2085.189999997905;1880.226190476225;1977.564516129024;1834.277777777798;1860.679012345686;1936.149425287376;1942.007222060000;2243.047039080000;2132.017930260000;2006.028090420000;2123.976401040000;2383.007667600000;2218.028552760000;1882.000010110000;2070.005980040000;1902.983689460000;1816.982147330000;1854.024901330000;2015.010895100000;2328.012363960000;2205.006607460000;2066.024603500000;2184.978179600000;2449.978735910000;2280.031096480000;1923.010029280000;2115.025232050000;1937.040793610000;1833.010552130000;1893.016713280000;2051.960366030000;2391.005053270000;2259.975807700000;2102.998366700000;2223.983339820000;2500.050717730000;2325.014455180000;1954.007666820000;
3;1;potencia_minima_media;5667;4839.000000004839;4382.000000004382;5166;6098.999999993901;7434.046666666572;7855.446428579421;8883.182795689985;9083.342948717971;8421.143678160925;7773.111111111235;6945.763888888957;6572.472222222235;4796.744565217454;4765.923076923163;5417.764880952402;6797.037634401800;8292.374999999980;9096.839080469081;10328.460000000001;10903.833333333070;9679.369444444119;9151.803333324231;8298.678571428765;7314.153225806471;6033.611111111052;5582.555555555549;6773.505747126594;8490.945048480000;10344.318429499999;11788.262202110000;13220.201120800002;13286.059518910000;11547.686496720002;10431.794389380000;9743.026311419999;9594.935977559999;7439.944100280001;7138.022907150001;8461.923860430001;10272.087393540001;12503.851728459998;14130.144206899999;15863.711282960001;15978.664139260000;13951.848095239999;12523.758140000002;11476.222927840001;11016.966336370000;8339.948795730001;7870.154408810000;9225.952882180001;11105.156255580001;13384.010598739998;14899.187684479999;16488.123167999998;16568.175918710000;14383.225845479999;12801.289771360000;11697.886768220000;
4;1;potencia_minima_media;567;437.000000000437;490.000000000490;403;421.999999999578;476.926666666661;526.375000000533;591.188172042422;638.121794871790;631.000000000001;673.305555555564;605.138888888896;528.736111111109;433.931159420291;456.807692307696;426.446428571424;465.049731182329;440.028846153851;465.735632184378;535.435000000000;626.111111111106;593.533333333326;647.251666666023;592.226190476195;477.991935483872;427.055555555556;412.580246913588;396.528735632180;431.990277580000;444.000060080000;464.002562740000;537.996789440000;616.000263950000;585.993138080000;634.998490200000;602.996679120000;504.998122910000;472.005411640000;444.001558670000;430.998161110000;431.990277580000;444.000060080000;464.002562740000;537.996789440000;616.005669160000;586.009560460000;634.998490200000;603.017446280000;504.998122910000;473.005546780000;443.003442630000;432.999985120000;432.003573620000;442.999875650000;463.995303480000;538.995962660000;616.000263950000;586.012336200000;634.998490200000;603.003634260000;
1;1;potencia_maxima_media;3369;3502.000000003502;3952.000000003952;5230;5875.999999994125;6130.839999999997;6161.839285720427;6091.603494617559;5881.528846153850;5650.037356321825;5434.624999999945;4487.083333333254;3472.097222222123;3648.992753623315;4175.615384615305;5573.291666666644;6245.873655907726;6060.253205128229;6094.505747132504;5908.020000000000;5757.611111111154;5511.238888888918;5520.546666661116;4450.464285714160;3652.927419354887;3897.055555555456;4479.407407407594;5770.281609195359;6452.928173060000;6418.793683340000;6535.892012060000;6397.012562860001;6186.872627970000;5795.989644160000;5641.922210819999;4687.947074210000;4228.974569990000;4510.993164060001;5150.943165250000;6459.979059830001;7227.143617960000;7177.078746860000;7222.134763619999;6940.930315980000;6724.878136279999;6322.069321860000;6125.028432260000;5070.060951070000;4510.906457820000;4721.974829190000;5282.995098000000;6703.095686020000;7364.954261330000;7319.907262940000;7392.958210800000;7226.914298700000;7027.014273880000;6556.040743649999;6307.147764859999;5177.939925520001;
2;1;potencia_maxima_media;2059;1690.000000001690;1773.000000001773;1908;1987.999999998012;2158.646666666657;2029.875000002043;1975.547043008781;2033.073717948718;2341.456896551714;2306.166666666680;1987.916666666684;2112.444444444464;1832.771739130433;1888.038461538480;1942.812499999962;2118.051075266697;2110.836538461539;2065.287356323919;1983.620000000000;2016.333333333310;2167.716666666641;2085.189999997905;1880.226190476225;1977.564516129024;1834.277777777798;1860.679012345686;1936.149425287376;1942.007222060000;2243.047039080000;2132.017930260000;2006.028090420000;2123.976401040000;2383.007667600000;2218.028552760000;1882.000010110000;2070.005980040000;1902.983689460000;1816.982147330000;1854.024901330000;2015.010895100000;2328.012363960000;2205.006607460000;2066.024603500000;2184.978179600000;2449.978735910000;2280.031096480000;1923.010029280000;2115.025232050000;1937.040793610000;1833.010552130000;1893.016713280000;2051.960366030000;2391.005053270000;2259.975807700000;2102.998366700000;2223.983339820000;2500.050717730000;2325.014455180000;1954.007666820000;
3;1;potencia_maxima_media;5667;4839.000000004839;4382.000000004382;5166;6098.999999993901;7434.046666666572;7855.446428579421;8883.182795689985;9083.342948717971;8421.143678160925;7773.111111111235;6945.763888888957;6572.472222222235;4796.744565217454;4765.923076923163;5417.764880952402;6797.037634401800;8292.374999999980;9096.839080469081;10328.460000000001;10903.833333333070;9679.369444444119;9151.803333324231;8298.678571428765;7314.153225806471;6033.611111111052;5582.555555555549;6773.505747126594;8490.945048480000;10344.318429499999;11788.262202110000;13220.201120800002;13286.059518910000;11547.686496720002;10431.794389380000;9743.026311419999;9594.935977559999;7439.944100280001;7138.022907150001;8461.923860430001;10272.087393540001;12503.851728459998;14130.144206899999;15863.711282960001;15978.664139260000;13951.848095239999;12523.758140000002;11476.222927840001;11016.966336370000;8339.948795730001;7870.154408810000;9225.952882180001;11105.156255580001;13384.010598739998;14899.187684479999;16488.123167999998;16568.175918710000;14383.225845479999;12801.289771360000;11697.886768220000;
4;1;potencia_maxima_media;567;437.000000000437;490.000000000490;403;421.999999999578;476.926666666661;526.375000000533;591.188172042422;638.121794871790;631.000000000001;673.305555555564;605.138888888896;528.736111111109;433.931159420291;456.807692307696;426.446428571424;465.049731182329;440.028846153851;465.735632184378;535.435000000000;626.111111111106;593.533333333326;647.251666666023;592.226190476195;477.991935483872;427.055555555556;412.580246913588;396.528735632180;431.990277580000;444.000060080000;464.002562740000;537.996789440000;616.000263950000;585.993138080000;634.998490200000;602.996679120000;504.998122910000;472.005411640000;444.001558670000;430.998161110000;431.990277580000;444.000060080000;464.002562740000;537.996789440000;616.005669160000;586.009560460000;634.998490200000;603.017446280000;504.998122910000;473.005546780000;443.003442630000;432.999985120000;432.003573620000;442.999875650000;463.995303480000;538.995962660000;616.000263950000;586.012336200000;634.998490200000;603.003634260000;
